person_age,person_gender,person_education,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,monthly_interest_rate,emi,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status_num,monthly_income,dti,loan_status
31,female,Bachelor,76215,10,RENT,20000,VENTURE,0.009841667,662.4727036,11.81,0.26,7,717,No,1,1666.666667,0.397483622,Approved
23,male,Associate,31516,2,RENT,4000,VENTURE,0.010541667,134.1024699,12.65,0.13,3,576,Yes,0,333.3333333,0.40230741,Rejected
23,male,Master,18831,0,MORTGAGE,6000,DEBTCONSOLIDATION,0.009175,196.4607177,11.01,0.32,4,667,No,1,500.0,0.392921435,Approved
31,female,Bachelor,30756,4,RENT,5000,VENTURE,0.006791667,157.0280476,8.15,0.16,10,603,Yes,0,416.6666667,0.376867314,Rejected
21,female,High School,15535,0,RENT,3250,HOMEIMPROVEMENT,0.008325,104.8531005,9.99,0.21,2,671,No,1,270.8333333,0.387149909,Approved
23,male,Bachelor,77523,0,RENT,5000,DEBTCONSOLIDATION,0.013325,175.7604811,15.99,0.06,2,636,No,1,416.6666667,0.421825155,Approved
30,male,Bachelor,229465,8,MORTGAGE,11426,DEBTCONSOLIDATION,0.014325,408.4493262,17.19,0.05,9,655,No,1,952.1666667,0.42896831,Approved
23,female,Master,98123,1,MORTGAGE,5000,MEDICAL,0.009175,163.7172648,11.01,0.05,3,618,Yes,0,416.6666667,0.392921435,Rejected
24,male,Associate,51061,3,RENT,6000,PERSONAL,0.011908333,205.9118946,14.29,0.12,4,553,No,1,500.0,0.411823789,Approved
45,male,High School,84406,21,OWN,6000,VENTURE,0.006583333,187.7415239,7.9,0.07,13,693,No,0,500.0,0.375483048,Rejected
26,male,High School,70140,4,MORTGAGE,10000,PERSONAL,0.009175,327.4345295,11.01,0.14,4,533,Yes,0,833.3333333,0.392921435,Rejected
23,male,Bachelor,39356,0,RENT,14125,MEDICAL,0.006583333,441.9748375,7.9,0.36,2,623,No,1,1177.083333,0.375483048,Approved
22,male,Associate,68594,1,RENT,9500,DEBTCONSOLIDATION,0.007416667,301.6555123,8.9,0.14,4,593,Yes,0,791.6666667,0.381038542,Rejected
31,female,High School,40149,4,RENT,20500,DEBTCONSOLIDATION,0.009191667,671.4349799,11.03,0.51,6,614,No,1,1708.333333,0.39303511,Approved
28,female,Master,66881,3,RENT,12000,HOMEIMPROVEMENT,0.008633333,389.2376295,10.36,0.18,7,617,Yes,0,1000.0,0.38923763,Rejected
27,female,High School,61340,4,MORTGAGE,7500,PERSONAL,0.009658333,247.6411969,11.59,0.12,6,649,Yes,0,625.0,0.396225915,Rejected
26,male,Bachelor,66361,4,RENT,3000,MEDICAL,0.016183333,110.6061537,19.42,0.05,2,658,No,1,250.0,0.442424615,Approved
22,male,Master,71781,2,RENT,5000,EDUCATION,0.009258333,163.9541684,11.11,0.07,3,642,No,1,416.6666667,0.393490004,Approved
28,female,High School,62206,2,MORTGAGE,2100,VENTURE,0.010241667,70.04127849,12.29,0.03,5,641,No,1,175.0,0.400235877,Approved
24,male,Bachelor,53153,3,RENT,7200,MEDICAL,0.011241667,244.2992454,13.49,0.14,4,672,No,0,600.0,0.407165409,Rejected
25,male,High School,132915,1,MORTGAGE,1200,VENTURE,0.011241667,40.7165409,13.49,0.01,4,472,Yes,0,100.0,0.407165409,Rejected
24,male,High School,60891,2,MORTGAGE,1000,VENTURE,0.012016667,34.38197434,14.42,0.02,3,654,No,0,83.33333333,0.412583692,Rejected
26,male,Associate,72861,4,RENT,12000,HOMEIMPROVEMENT,0.010725,403.5764401,12.87,0.16,4,614,Yes,0,1000.0,0.40357644,Rejected
27,male,Doctorate,48924,2,RENT,16000,MEDICAL,0.008258333,515.5991875,9.91,0.33,9,688,No,1,1333.333333,0.386699391,Approved
26,female,High School,44369,2,RENT,3600,EDUCATION,0.008158333,115.8072598,9.79,0.08,9,610,Yes,0,300.0,0.386024199,Rejected
32,female,Master,31532,10,RENT,9950,EDUCATION,0.010566667,333.7232662,12.68,0.32,7,680,No,1,829.1666667,0.402480321,Approved
27,female,High School,65839,4,RENT,2000,HOMEIMPROVEMENT,0.012975,69.89022036,15.57,0.03,7,664,No,1,166.6666667,0.419341322,Approved
23,female,Associate,83747,1,MORTGAGE,15000,HOMEIMPROVEMENT,0.012466667,519.6861531,14.96,0.18,2,606,No,1,1250.0,0.415748922,Approved
23,female,High School,49187,2,OTHER,10000,EDUCATION,0.0106,335.5924479,12.72,0.2,2,583,No,0,833.3333333,0.402710938,Rejected
22,male,Master,27003,0,RENT,3500,MEDICAL,0.009175,114.6020853,11.01,0.13,2,676,No,1,291.6666667,0.392921435,Approved
25,male,Associate,31235,3,RENT,3000,DEBTCONSOLIDATION,0.009033333,97.98899693,10.84,0.1,4,618,No,1,250.0,0.391955988,Approved
22,male,Associate,154024,1,MORTGAGE,15000,MEDICAL,0.006241667,466.5243851,7.49,0.1,4,675,Yes,0,1250.0,0.373219508,Rejected
27,female,High School,19069,5,RENT,7000,HOMEIMPROVEMENT,0.010175,233.2028946,12.21,0.37,10,584,No,1,583.3333333,0.399776391,Approved
28,female,High School,49089,6,RENT,9000,MEDICAL,0.010441667,301.2121501,12.53,0.18,5,581,Yes,0,750.0,0.4016162,Rejected
35,male,High School,40525,13,RENT,7000,EDUCATION,0.006583333,219.0317779,7.9,0.17,9,598,No,1,583.3333333,0.375483048,Approved
27,female,Master,77718,5,OWN,5000,VENTURE,0.004825,151.6343849,5.79,0.06,5,688,No,0,416.6666667,0.363922524,Rejected
27,female,Associate,98578,4,RENT,29000,VENTURE,0.010575,972.8000891,12.69,0.29,6,640,No,1,2416.666667,0.402537968,Approved
35,female,Master,329467,14,MORTGAGE,25000,MEDICAL,0.012158333,861.622166,14.59,0.08,6,638,No,1,2083.333333,0.41357864,Approved
28,female,High School,75549,6,RENT,13400,DEBTCONSOLIDATION,0.010883333,451.8863107,13.06,0.18,6,526,Yes,0,1116.666667,0.404674308,Rejected
27,female,High School,73040,2,RENT,4500,DEBTCONSOLIDATION,0.010575,150.951738,12.69,0.06,7,689,Yes,0,375.0,0.402537968,Rejected
23,male,Bachelor,157069,0,MORTGAGE,6000,MEDICAL,0.004516667,180.9589905,5.42,0.04,2,667,No,0,500.0,0.361917981,Rejected
22,female,High School,90443,0,MORTGAGE,7500,DEBTCONSOLIDATION,0.010975,253.3191968,13.17,0.08,2,578,No,1,625.0,0.405310715,Approved
26,female,High School,48288,4,MORTGAGE,15250,MEDICAL,0.012541667,529.0197355,15.05,0.32,4,645,No,1,1270.833333,0.416277825,Approved
22,male,Bachelor,58108,2,MORTGAGE,20000,VENTURE,0.009858333,662.6634598,11.83,0.34,3,621,No,0,1666.666667,0.397598076,Rejected
36,female,Associate,83343,10,MORTGAGE,7000,EDUCATION,0.011233333,237.479302,13.48,0.08,11,542,No,1,583.3333333,0.407107375,Approved
26,male,Associate,39462,2,OTHER,6500,VENTURE,0.009175,212.8324442,11.01,0.16,4,614,No,0,541.6666667,0.392921435,Rejected
22,male,Master,92061,0,RENT,6924,EDUCATION,0.009416667,227.6678288,11.3,0.08,2,697,Yes,0,577.0,0.394571627,Rejected
32,male,Bachelor,187223,12,MORTGAGE,7478,PERSONAL,0.009408333,245.848383,11.29,0.04,6,653,Yes,0,623.1666667,0.394514656,Rejected
35,female,High School,109145,14,MORTGAGE,20000,HOMEIMPROVEMENT,0.010441667,669.3603336,12.53,0.18,5,654,Yes,0,1666.666667,0.4016162,Rejected
37,female,High School,36820,15,RENT,10000,PERSONAL,0.007708333,319.1621356,9.25,0.27,13,633,No,1,833.3333333,0.382994563,Approved
22,female,Master,40106,0,RENT,4000,VENTURE,0.009175,130.9738118,11.01,0.1,2,722,No,1,333.3333333,0.392921435,Approved
32,male,Master,37996,7,RENT,7400,HOMEIMPROVEMENT,0.013975,262.9839035,16.77,0.19,9,594,No,1,616.6666667,0.426460384,Approved
23,female,Associate,331037,0,RENT,11924,PERSONAL,0.00965,393.6597334,11.58,0.04,3,549,Yes,0,993.6666667,0.396168802,Rejected
34,female,Associate,79270,12,MORTGAGE,10000,PERSONAL,0.009466667,329.0946314,11.36,0.13,7,699,Yes,0,833.3333333,0.394913558,Rejected
23,female,Bachelor,81509,0,MORTGAGE,3215,PERSONAL,0.006125,99.78515735,7.35,0.04,2,580,Yes,0,267.9166667,0.372448488,Rejected
25,female,Master,103015,1,RENT,12000,DEBTCONSOLIDATION,0.01035,400.9832051,12.42,0.12,4,709,No,0,1000.0,0.400983205,Rejected
39,male,High School,77666,15,RENT,23500,EDUCATION,0.011883333,806.1450626,14.26,0.3,13,669,No,1,1958.333333,0.411648543,Approved
24,female,Bachelor,71745,2,RENT,12000,MEDICAL,0.012733333,417.6312319,15.28,0.17,2,612,No,1,1000.0,0.417631232,Approved
23,female,Associate,84845,0,MORTGAGE,2000,EDUCATION,0.011241667,67.8609015,13.49,0.02,2,585,Yes,0,166.6666667,0.407165409,Rejected
22,female,Bachelor,40214,1,RENT,10000,PERSONAL,0.01035,334.1526709,12.42,0.25,3,567,No,1,833.3333333,0.400983205,Approved
30,female,Master,70744,11,RENT,8400,DEBTCONSOLIDATION,0.010816667,282.9482843,12.98,0.12,8,672,No,0,700.0,0.404211835,Rejected
36,male,High School,45565,16,MORTGAGE,3000,MEDICAL,0.015325,109.0450183,18.39,0.07,15,636,No,1,250.0,0.436180073,Approved
29,male,High School,38266,8,RENT,14615,PERSONAL,0.008666667,474.3343675,10.4,0.38,7,566,No,1,1217.916667,0.38946373,Approved
21,female,Bachelor,64574,0,MORTGAGE,14400,PERSONAL,0.006241667,447.8634097,7.49,0.22,2,648,No,1,1200.0,0.373219508,Approved
27,female,High School,62081,4,MORTGAGE,10000,HOMEIMPROVEMENT,0.005825,308.7252491,6.99,0.16,5,678,No,1,833.3333333,0.370470299,Approved
23,female,Bachelor,106578,1,MORTGAGE,1000,VENTURE,0.011241667,33.93045075,13.49,0.01,4,652,No,1,83.33333333,0.407165409,Approved
27,male,Master,18009,5,RENT,4750,HOMEIMPROVEMENT,0.008333333,153.2691392,10.0,0.26,9,646,No,1,395.8333333,0.387206246,Approved
22,male,Bachelor,22564,1,OWN,4000,MEDICAL,0.009175,130.9738118,11.01,0.18,2,684,No,1,333.3333333,0.392921435,Approved
26,female,Master,72720,2,RENT,24000,PERSONAL,0.006583333,750.9660956,7.9,0.33,4,636,No,1,2000.0,0.375483048,Approved
24,male,High School,118910,3,RENT,15950,DEBTCONSOLIDATION,0.013541667,562.7253026,16.25,0.13,2,611,No,1,1329.166667,0.423366999,Approved
30,male,High School,60219,5,RENT,19775,PERSONAL,0.01035,660.7869068,12.42,0.33,9,569,No,1,1647.916667,0.400983205,Approved
28,male,High School,122267,5,MORTGAGE,15000,HOMEIMPROVEMENT,0.007775,479.3031206,9.33,0.12,9,523,Yes,0,1250.0,0.383442496,Rejected
23,female,High School,79362,1,MORTGAGE,10000,EDUCATION,0.006241667,311.0162568,7.49,0.13,2,594,No,0,833.3333333,0.373219508,Rejected
55,male,Associate,61231,33,RENT,20000,HOMEIMPROVEMENT,0.006258333,622.2162211,7.51,0.33,30,660,No,1,1666.666667,0.373329733,Approved
26,male,Bachelor,29774,5,MORTGAGE,8000,PERSONAL,0.008133333,257.2370077,9.76,0.27,3,626,No,0,666.6666667,0.385855512,Rejected
23,male,Bachelor,12686,0,RENT,2500,HOMEIMPROVEMENT,0.012158333,86.1622166,14.59,0.2,3,645,No,1,208.3333333,0.41357864,Approved
22,female,Associate,85207,1,MORTGAGE,4500,DEBTCONSOLIDATION,0.004516667,135.7192428,5.42,0.05,2,616,Yes,0,375.0,0.361917981,Rejected
26,male,Bachelor,58526,1,RENT,10700,EDUCATION,0.008025,343.4031612,9.63,0.18,4,660,No,0,891.6666667,0.385125041,Rejected
29,female,Bachelor,87411,5,RENT,24000,EDUCATION,0.006383333,748.3140895,7.66,0.27,6,604,No,1,2000.0,0.374157045,Approved
24,male,High School,88060,2,MORTGAGE,19000,PERSONAL,0.009041667,620.6868379,10.85,0.22,4,619,Yes,0,1583.333333,0.39201274,Rejected
26,female,Bachelor,49009,1,RENT,5000,PERSONAL,0.010925,168.7347964,13.11,0.1,3,537,Yes,0,416.6666667,0.404963511,Rejected
27,female,High School,47305,6,RENT,7000,MEDICAL,0.006258333,217.7756774,7.51,0.15,6,543,Yes,0,583.3333333,0.373329733,Rejected
26,female,Associate,226744,0,MORTGAGE,20000,VENTURE,0.014783333,720.4420108,17.74,0.09,2,621,No,1,1666.666667,0.432265206,Approved
23,female,Master,94363,0,RENT,25000,VENTURE,0.0136,882.8805485,16.32,0.26,3,576,No,1,2083.333333,0.423782663,Approved
25,male,High School,44201,2,RENT,15000,PERSONAL,0.009175,491.1517943,11.01,0.34,4,618,No,1,1250.0,0.392921435,Approved
28,female,Associate,65984,7,MORTGAGE,12000,PERSONAL,0.013283333,421.529017,15.94,0.18,9,613,No,1,1000.0,0.421529017,Approved
24,male,High School,48815,4,RENT,5000,VENTURE,0.011758333,171.1554003,14.11,0.1,3,579,No,1,416.6666667,0.410772961,Approved
24,male,Bachelor,65775,1,MORTGAGE,8502,MEDICAL,0.009016667,277.62041,10.82,0.13,4,627,Yes,0,708.5,0.391842498,Rejected
25,male,High School,37319,4,RENT,8000,DEBTCONSOLIDATION,0.00895,260.9258238,10.74,0.21,3,639,Yes,0,666.6666667,0.391388736,Rejected
23,female,High School,35205,2,RENT,7000,MEDICAL,0.006241667,217.7113797,7.49,0.2,4,588,Yes,0,583.3333333,0.373219508,Rejected
34,female,Associate,53783,10,RENT,16400,DEBTCONSOLIDATION,0.009191667,537.1479839,11.03,0.3,10,626,No,1,1366.666667,0.39303511,Approved
26,male,Bachelor,77982,2,MORTGAGE,7000,DEBTCONSOLIDATION,0.013291667,245.9264704,15.95,0.09,2,572,No,1,583.3333333,0.421588235,Approved
29,female,High School,143194,5,MORTGAGE,3500,HOMEIMPROVEMENT,0.011241667,118.7565776,13.49,0.02,5,546,Yes,0,291.6666667,0.407165409,Rejected
28,male,Bachelor,73267,3,RENT,20000,PERSONAL,0.009158333,654.6796337,10.99,0.27,10,550,No,1,1666.666667,0.39280778,Approved
23,male,High School,60801,0,RENT,25000,VENTURE,0.009858333,828.3293247,11.83,0.41,4,658,No,1,2083.333333,0.397598076,Approved
27,male,Associate,87375,0,RENT,24000,VENTURE,0.012466667,831.497845,14.96,0.27,10,668,No,1,2000.0,0.415748922,Approved
35,female,High School,55197,11,RENT,16000,VENTURE,0.008333333,516.2749951,10.0,0.29,10,655,No,1,1333.333333,0.387206246,Approved
24,male,High School,86007,0,MORTGAGE,20000,EDUCATION,0.009466667,658.1892627,11.36,0.23,2,567,No,0,1666.666667,0.394913558,Rejected
23,male,Bachelor,20209,1,MORTGAGE,5571,DEBTCONSOLIDATION,0.009283333,182.7569659,11.14,0.28,3,637,No,1,464.25,0.39366067,Approved
32,female,Bachelor,43858,8,RENT,6000,MEDICAL,0.013391667,211.1496118,16.07,0.14,10,633,No,1,500.0,0.422299224,Approved
23,female,Bachelor,130506,0,OWN,35000,VENTURE,0.007075,1104.701638,8.49,0.27,4,622,Yes,0,2916.666667,0.378754847,Rejected
24,male,High School,61966,0,MORTGAGE,12000,DEBTCONSOLIDATION,0.014525,430.4051856,17.43,0.19,4,617,No,1,1000.0,0.430405186,Approved
32,female,Bachelor,136743,9,MORTGAGE,5000,EDUCATION,0.009175,163.7172648,11.01,0.04,6,630,Yes,0,416.6666667,0.392921435,Rejected
24,female,Master,97044,4,RENT,10000,EDUCATION,0.005516667,307.0365168,6.62,0.1,2,671,Yes,0,833.3333333,0.36844382,Rejected
27,female,Master,72065,4,RENT,15000,DEBTCONSOLIDATION,0.008958333,489.3067987,10.75,0.21,7,669,No,0,1250.0,0.391445439,Rejected
21,male,Bachelor,22578,0,RENT,2400,VENTURE,0.012266667,82.86808418,14.72,0.11,2,663,Yes,0,200.0,0.414340421,Rejected
29,female,Master,52024,5,RENT,6000,PERSONAL,0.012583333,208.2859137,15.1,0.12,9,652,No,1,500.0,0.416571827,Approved
24,female,Bachelor,60916,1,RENT,15000,EDUCATION,0.011241667,508.9567612,13.49,0.25,4,614,No,0,1250.0,0.407165409,Rejected
22,female,High School,61291,0,MORTGAGE,11000,EDUCATION,0.013066667,384.9917798,15.68,0.18,3,659,No,0,916.6666667,0.419991033,Rejected
22,male,High School,35804,2,RENT,6400,DEBTCONSOLIDATION,0.013291667,224.8470587,15.95,0.18,4,676,No,1,533.3333333,0.421588235,Approved
34,female,Bachelor,38222,12,RENT,8000,MEDICAL,0.011791667,274.0042288,14.15,0.21,11,678,No,1,666.6666667,0.411006343,Approved
24,male,Master,139108,0,MORTGAGE,12000,DEBTCONSOLIDATION,0.012541667,416.2778247,15.05,0.09,4,681,No,1,1000.0,0.416277825,Approved
28,female,Associate,62977,6,RENT,3062,HOMEIMPROVEMENT,0.012466667,106.0852667,14.96,0.05,7,595,No,1,255.1666667,0.415748922,Approved
22,female,Bachelor,54578,1,RENT,7500,DEBTCONSOLIDATION,0.007075,236.7217796,8.49,0.14,4,629,No,1,625.0,0.378754847,Approved
29,male,Master,88929,6,RENT,2500,DEBTCONSOLIDATION,0.011958333,85.86966924,14.35,0.03,9,649,No,0,208.3333333,0.412174412,Rejected
49,female,High School,97223,27,RENT,4800,HOMEIMPROVEMENT,0.006566667,150.1489757,7.88,0.05,15,547,Yes,0,400.0,0.375372439,Rejected
32,female,High School,32226,10,RENT,8000,MEDICAL,0.007883333,256.1140384,9.46,0.25,8,597,No,1,666.6666667,0.384171058,Approved
36,female,Bachelor,46623,12,RENT,6000,EDUCATION,0.010508333,201.0384644,12.61,0.13,17,655,No,0,500.0,0.402076929,Rejected
25,male,Associate,57546,3,RENT,21250,VENTURE,0.009158333,695.5971108,10.99,0.37,2,610,No,1,1770.833333,0.39280778,Approved
27,male,Associate,129412,3,MORTGAGE,24717,PERSONAL,0.009533333,814.3628172,11.44,0.19,5,710,Yes,0,2059.75,0.395369738,Rejected
33,male,Associate,37069,9,RENT,10000,VENTURE,0.010491667,334.968098,12.59,0.27,8,657,No,1,833.3333333,0.401961718,Approved
27,male,Bachelor,62313,2,RENT,4971,DEBTCONSOLIDATION,0.009808333,164.5627897,11.77,0.08,5,656,No,1,414.25,0.397254773,Approved
23,female,High School,144100,1,MORTGAGE,12000,EDUCATION,0.006566667,375.3724393,7.88,0.08,4,592,Yes,0,1000.0,0.375372439,Rejected
23,female,High School,21049,3,RENT,2750,MEDICAL,0.013975,97.73050466,16.77,0.13,2,682,No,1,229.1666667,0.426460384,Approved
26,male,High School,42945,3,RENT,14566,DEBTCONSOLIDATION,0.008966667,475.2183562,10.76,0.34,3,579,No,1,1213.833333,0.391502147,Approved
23,female,Associate,68337,0,RENT,6000,EDUCATION,0.006241667,186.6097541,7.49,0.09,4,669,No,0,500.0,0.373219508,Rejected
25,male,Associate,88153,0,RENT,25000,MEDICAL,0.010925,843.6739818,13.11,0.28,2,669,No,1,2083.333333,0.404963511,Approved
26,male,Bachelor,79112,3,MORTGAGE,14400,HOMEIMPROVEMENT,0.008325,464.5798913,9.99,0.18,3,617,Yes,0,1200.0,0.387149909,Rejected
25,male,Bachelor,144890,1,MORTGAGE,25000,HOMEIMPROVEMENT,0.009158333,818.3495421,10.99,0.17,2,661,No,1,2083.333333,0.39280778,Approved
25,female,High School,92688,4,RENT,5000,EDUCATION,0.008025,160.4687669,9.63,0.05,3,658,No,0,416.6666667,0.385125041,Rejected
26,female,Bachelor,74350,2,RENT,6000,EDUCATION,0.009116667,196.2618637,10.94,0.08,4,641,No,0,500.0,0.392523727,Rejected
25,male,Bachelor,39031,4,MORTGAGE,3250,PERSONAL,0.00895,106.0011159,10.74,0.08,2,668,No,1,270.8333333,0.391388736,Approved
35,female,Bachelor,152750,14,MORTGAGE,13000,DEBTCONSOLIDATION,0.00865,421.796559,10.38,0.09,8,612,No,0,1083.333333,0.38935067,Rejected
24,female,Associate,85126,0,RENT,13000,DEBTCONSOLIDATION,0.008333333,419.4734335,10.0,0.15,2,702,No,0,1083.333333,0.387206246,Rejected
33,male,Associate,94439,9,MORTGAGE,20000,HOMEIMPROVEMENT,0.0122,689.7858936,14.64,0.21,11,599,No,1,1666.666667,0.413871536,Approved
28,female,High School,70832,7,RENT,20500,EDUCATION,0.014016667,729.0457801,16.82,0.29,5,619,No,1,1708.333333,0.426758505,Approved
31,male,High School,128264,11,MORTGAGE,2400,DEBTCONSOLIDATION,0.008025,77.02500811,9.63,0.02,5,650,No,0,200.0,0.385125041,Rejected
23,male,Associate,47535,4,RENT,12000,EDUCATION,0.009116667,392.5237275,10.94,0.25,3,667,No,1,1000.0,0.392523727,Approved
32,male,Bachelor,68135,9,MORTGAGE,8000,EDUCATION,0.007166667,252.9111572,8.6,0.12,6,649,Yes,0,666.6666667,0.379366736,Rejected
21,male,High School,23664,1,MORTGAGE,6250,DEBTCONSOLIDATION,0.005141667,190.6189013,6.17,0.26,3,637,No,1,520.8333333,0.365988291,Approved
23,male,High School,68174,2,RENT,15000,DEBTCONSOLIDATION,0.010575,503.1724599,12.69,0.22,4,587,No,1,1250.0,0.402537968,Approved
37,male,High School,78610,14,RENT,3000,DEBTCONSOLIDATION,0.010441667,100.40405,12.53,0.04,14,580,Yes,0,250.0,0.4016162,Rejected
28,female,High School,79132,8,RENT,11000,MEDICAL,0.013625,388.6308039,16.35,0.14,8,625,No,1,916.6666667,0.423960877,Approved
35,male,Bachelor,121014,12,MORTGAGE,1800,VENTURE,0.008025,57.76875608,9.63,0.01,8,665,No,0,150.0,0.385125041,Rejected
25,male,Master,42748,3,RENT,5000,PERSONAL,0.005208333,152.6767076,6.25,0.12,4,601,Yes,0,416.6666667,0.366424098,Rejected
25,male,Bachelor,43121,3,RENT,13000,MEDICAL,0.011016667,439.4001996,13.22,0.3,2,582,No,1,1083.333333,0.405600184,Approved
28,female,Associate,20086,8,RENT,5000,DEBTCONSOLIDATION,0.013708333,176.8980138,16.45,0.25,7,633,No,1,416.6666667,0.424555233,Approved
22,male,Associate,38579,2,RENT,10000,VENTURE,0.016183333,368.6871791,19.42,0.26,2,655,No,1,833.3333333,0.442424615,Approved
28,female,High School,15399,8,RENT,1000,HOMEIMPROVEMENT,0.0136,35.31522194,16.32,0.06,9,669,No,1,83.33333333,0.423782663,Approved
37,male,Associate,54035,18,RENT,6000,PERSONAL,0.011683333,205.1240663,14.02,0.11,15,633,No,1,500.0,0.410248133,Approved
24,female,Associate,63581,2,OWN,4000,EDUCATION,0.00885,130.2362258,10.62,0.06,4,620,No,0,333.3333333,0.390708677,Rejected
23,male,Master,138731,0,RENT,24000,MEDICAL,0.016666667,891.9260006,20.0,0.17,3,613,No,1,2000.0,0.445963,Approved
25,female,High School,66375,3,RENT,7909,HOMEIMPROVEMENT,0.009233333,259.2302496,11.08,0.12,4,572,No,1,659.0833333,0.393319382,Approved
22,male,Associate,42297,0,RENT,10000,DEBTCONSOLIDATION,0.011491667,340.7572339,13.79,0.24,2,662,Yes,0,833.3333333,0.408908681,Rejected
25,female,Associate,60889,4,MORTGAGE,20000,PERSONAL,0.012725,695.9538921,15.27,0.33,4,576,Yes,0,1666.666667,0.417572335,Rejected
29,male,Bachelor,164149,7,RENT,10000,DEBTCONSOLIDATION,0.00595,309.4114733,7.14,0.06,6,683,No,0,833.3333333,0.371293768,Rejected
24,female,Bachelor,216777,3,MORTGAGE,4910,VENTURE,0.007841667,157.075296,9.41,0.02,2,545,Yes,0,409.1666667,0.383890744,Rejected
22,female,High School,60669,0,RENT,18000,VENTURE,0.011491667,613.363021,13.79,0.3,2,618,No,1,1500.0,0.408908681,Approved
30,female,Bachelor,121025,10,MORTGAGE,3600,HOMEIMPROVEMENT,0.009175,117.8764306,11.01,0.03,10,651,No,0,300.0,0.392921435,Rejected
22,female,Associate,75259,0,RENT,18000,MEDICAL,0.011541667,613.8867851,13.85,0.24,4,634,Yes,0,1500.0,0.409257857,Rejected
29,female,Associate,105839,3,RENT,11200,EDUCATION,0.009175,366.7266731,11.01,0.11,8,665,No,0,933.3333333,0.392921435,Rejected
25,female,High School,97252,3,MORTGAGE,10000,DEBTCONSOLIDATION,0.005425,306.5355468,6.51,0.1,4,580,Yes,0,833.3333333,0.367842656,Rejected
26,male,Bachelor,242768,5,MORTGAGE,8000,MEDICAL,0.014125,285.0227863,16.95,0.03,4,654,No,1,666.6666667,0.42753418,Approved
22,male,Master,54475,0,RENT,3200,PERSONAL,0.009175,104.7790495,11.01,0.06,4,674,No,0,266.6666667,0.392921435,Rejected
22,male,Master,65924,3,RENT,7000,MEDICAL,0.012466667,242.5202048,14.96,0.11,2,698,No,1,583.3333333,0.415748922,Approved
29,female,Bachelor,71685,4,MORTGAGE,10000,HOMEIMPROVEMENT,0.005758333,308.359641,6.91,0.14,5,630,No,0,833.3333333,0.370031569,Rejected
34,male,Master,71692,13,MORTGAGE,12000,MEDICAL,0.016666667,445.9630003,20.0,0.17,10,663,No,1,1000.0,0.445963,Approved
26,female,Bachelor,98047,6,RENT,6000,PERSONAL,0.006258333,186.6648663,7.51,0.06,2,681,No,1,500.0,0.373329733,Approved
23,female,Bachelor,25141,0,OWN,1200,MEDICAL,0.006241667,37.32195081,7.49,0.05,3,700,No,0,100.0,0.373219508,Rejected
26,female,High School,89798,3,RENT,24000,DEBTCONSOLIDATION,0.008966667,783.0042942,10.76,0.27,3,585,No,1,2000.0,0.391502147,Approved
27,female,Associate,67056,3,RENT,17000,EDUCATION,0.006566667,531.7776223,7.88,0.25,5,582,No,1,1416.666667,0.375372439,Approved
25,male,Associate,62022,3,RENT,9000,EDUCATION,0.009808333,297.9410798,11.77,0.15,4,647,Yes,0,750.0,0.397254773,Rejected
